usage_id;subscription_id;usage_date;feature_name;usage_count;usage_duration_mins;logged_errors_count;is_beta_feature
U-e8c5c7;S-94fa70;2024-02-28;feature_31;9;58,1;0;
U-6f772e;S-94fa70;2024-04-24;feature_30;9;65,4;0;
U-88d9d6;S-94fa70;2024-03-04;feature_22;8;27,9;0;
U-263815;S-94fc5d;2024-09-30;feature_38;12;54,8;2;
U-05d39f;S-94fc5d;2023-09-22;feature_18;14;34,8;4;
U-e290a1;S-94fc5d;2023-04-10;feature_2;12;91,8;0;
U-218f26;S-94fc5d;2023-09-15;feature_15;13;12,4;0;Beta
U-c8b2b7;S-94fc5d;2023-01-13;feature_28;14;112,9;0;
U-5bc3b7;S-94fc5d;2024-07-01;feature_12;9;44,1;0;
U-883e73;S-94fc5d;2023-03-01;feature_16;5;45,8;0;
U-becfd1;S-94fc5d;2024-09-27;feature_26;12;53,4;0;
U-b8bceb;S-950c4e;2023-09-21;feature_25;14;25,2;4;
U-fb6861;S-950c4e;2023-04-17;feature_19;5;44,3;0;
U-6cc516;S-950c4e;2024-04-21;feature_16;7;25,8;0;
U-080990;S-950c4e;2023-07-16;feature_23;7;45,3;0;
U-f6a438;S-950c4e;2023-03-24;feature_12;10;73,0;0;
U-3b263c;S-951053;2023-06-08;feature_25;17;14,5;0;
U-34b493;S-951053;2024-01-08;feature_27;9;73,2;1;
U-4b464c;S-951053;2024-12-11;feature_36;10;26,2;0;
U-108457;S-951053;2023-09-10;feature_36;6;30,4;1;
U-f4fbf1;S-951053;2023-07-01;feature_14;4;8,5;0;
U-f299b7;S-951053;2023-09-03;feature_30;9;24,3;0;
U-db857f;S-951c06;2024-02-01;feature_37;5;32,1;0;
U-778b0e;S-951c06;2024-05-21;feature_8;11;61,2;1;
U-a2a193;S-951c06;2024-03-10;feature_15;11;78,8;5;Beta
U-6a9d25;S-951c06;2024-10-02;feature_26;8;35,6;0;
U-82de84;S-951c06;2023-11-06;feature_22;5;46,3;0;
U-77b6f3;S-951c06;2024-07-06;feature_28;12;13,6;2;
U-78767e;S-951de6;2024-08-14;feature_4;8;17,6;0;
U-975413;S-951de6;2023-09-30;feature_9;15;118,3;2;Beta
U-86f8de;S-951de6;2023-07-05;feature_16;7;4,8;0;
U-bcb86f;S-951de6;2024-05-18;feature_10;11;38,0;3;
U-93c3b2;S-951de6;2023-06-17;feature_11;10;65,2;0;
U-5bf472;S-951de6;2024-06-16;feature_32;7;12,1;0;
U-0376b5;S-951de6;2024-10-09;feature_36;11;90,0;0;
U-884e7b;S-956036;2023-06-28;feature_33;8;64,7;0;
U-3b9804;S-956036;2024-09-29;feature_33;11;63,1;0;
U-bdbafa;S-956036;2024-12-21;feature_10;9;55,7;0;
U-cc696c;S-956036;2024-02-10;feature_5;16;40,8;1;
U-8a3036;S-956036;2023-10-30;feature_31;9;15,0;0;
U-50d11c;S-956036;2024-10-13;feature_5;13;103,6;2;
U-c8115a;S-956036;2023-01-19;feature_39;12;71,6;1;
U-b814f8;S-956036;2024-09-06;feature_12;10;14,0;0;
U-d22c53;S-95a570;2023-03-24;feature_8;8;76,7;0;
U-d71c90;S-95a570;2024-08-29;feature_22;7;65,1;2;
U-0b5ace;S-95a570;2024-07-04;feature_6;10;38,5;1;
U-c3d78d;S-95aaf8;2024-01-09;feature_10;10;16,0;2;
U-8c7b9a;S-95aaf8;2023-06-20;feature_17;10;96,2;2;
U-32a9a1;S-95aaf8;2024-11-20;feature_19;11;2,8;0;
U-95f8d3;S-95aaf8;2024-12-21;feature_12;4;16,7;0;
U-a98906;S-95aaf8;2024-09-01;feature_31;11;25,5;0;
U-b5395c;S-95aaf8;2023-12-10;feature_36;11;42,9;0;Beta
U-ee95e9;S-95aaf8;2024-09-25;feature_11;8;66,3;0;
U-6bbec3;S-95aaf8;2023-04-18;feature_31;7;60,7;0;
U-08aead;S-95c2e3;2023-03-16;feature_21;9;57,5;2;
U-7d46e1;S-95c2e3;2024-10-07;feature_4;13;32,5;0;Beta
U-b22369;S-95c2e3;2024-02-26;feature_15;18;176,1;0;
U-b18820;S-95c2e3;2024-11-25;feature_38;5;48,8;2;
U-dd2d2a;S-95c2e3;2023-02-10;feature_40;11;3,3;0;
U-cb9741;S-95c2e3;2023-06-18;feature_12;12;108,2;0;
U-1a1e5a;S-95c2e3;2023-03-18;feature_30;13;63,9;0;
U-7f4e19;S-95c467;2024-01-16;feature_19;7;65,9;1;
U-e50b44;S-95c467;2024-07-18;feature_37;12;52,0;0;
U-5b8037;S-95c467;2023-05-03;feature_23;13;60,0;0;
U-d1d2f1;S-95c467;2024-08-27;feature_31;15;50,3;3;
U-9dbdbc;S-95c467;2024-06-01;feature_8;6;8,1;0;
U-c87061;S-95c467;2023-09-17;feature_17;8;30,7;0;
U-4deb30;S-95c467;2023-08-24;feature_12;4;37,0;0;
U-d6b6ab;S-95c467;2023-12-17;feature_23;9;58,5;1;
U-c7d93e;S-95cc5a;2024-05-16;feature_21;6;26,4;0;
U-07c0b3;S-95cc5a;2024-06-04;feature_23;10;23,0;0;Beta
U-7dc399;S-95cc5a;2023-06-11;feature_23;14;111,5;0;
U-c21f5e;S-95cc5a;2023-12-06;feature_4;9;73,8;0;
U-9b61a7;S-95cf94;2024-09-13;feature_33;10;11,8;0;
U-1ae5c4;S-95cf94;2023-10-31;feature_33;17;134,3;0;
U-c5966f;S-95cf94;2023-09-20;feature_28;8;32,8;2;
U-841466;S-95cf94;2023-02-01;feature_36;3;11,5;0;
U-d3a431;S-95cf94;2023-07-09;feature_11;12;53,2;0;
U-596fca;S-95cf94;2023-07-03;feature_7;8;77,5;0;
U-1c7b1d;S-95d15a;2024-08-25;feature_23;9;65,6;0;Beta
U-34bc09;S-95d15a;2024-09-04;feature_16;10;68,7;0;
U-bbc0fb;S-95d15a;2023-03-03;feature_21;6;19,7;2;
U-1c7c50;S-95d15a;2023-11-02;feature_17;13;109,0;0;
U-644dee;S-95d15a;2023-08-01;feature_19;12;73,6;0;
U-335c05;S-95d15a;2023-12-03;feature_31;8;20,5;0;
U-18c15e;S-95d15a;2024-11-29;feature_9;10;71,0;0;
U-700f5f;S-95d15a;2024-11-23;feature_31;8;61,9;0;
U-54eed6;S-95d15a;2023-02-04;feature_35;8;34,3;2;
U-490fa0;S-95d15a;2024-10-26;feature_21;9;69,5;0;
U-dbc945;S-95d1dd;2023-11-15;feature_5;8;40,5;1;
U-78882d;S-95d1dd;2023-09-27;feature_33;5;48,7;0;
U-68df3b;S-9626f8;2024-06-02;feature_33;7;36,9;0;
U-c5f767;S-96383d;2023-07-14;feature_10;15;130,5;0;
U-b76002;S-96383d;2023-10-06;feature_13;9;8,0;0;
U-a188a0;S-96383d;2023-11-13;feature_15;9;34,7;0;
U-a26f09;S-96383d;2024-12-15;feature_27;7;66,0;1;
U-5ecc7f;S-96383d;2024-03-17;feature_26;3;24,4;1;
U-88598e;S-96383d;2023-05-29;feature_30;11;97,0;1;
U-de99ba;S-964542;2023-02-18;feature_18;15;89,3;2;
U-2c3161;S-964542;2023-06-07;feature_26;6;54,7;1;
U-feffa1;S-964542;2024-09-27;feature_35;9;12,3;1;
U-756883;S-964542;2023-03-02;feature_25;13;23,2;0;
U-6a0eb0;S-964542;2024-08-21;feature_30;11;93,0;0;
U-095785;S-964542;2024-02-06;feature_12;8;31,5;0;
U-9f0fcd;S-965b1c;2023-08-01;feature_32;8;63,7;0;
U-cef847;S-965b1c;2024-08-16;feature_35;5;2,6;1;
U-579f11;S-965b1c;2024-09-10;feature_9;7;65,9;2;
U-544a1f;S-966a44;2024-04-25;feature_16;11;82,0;1;
U-c2db9d;S-966a44;2023-10-02;feature_8;12;116,6;0;
U-ac28d4;S-966a44;2023-03-08;feature_22;8;56,8;0;
U-033703;S-966a44;2023-02-01;feature_9;9;18,8;0;
U-dc6ead;S-966ce7;2024-04-10;feature_15;12;17,2;0;
U-83e422;S-966ce7;2023-10-17;feature_18;7;46,3;1;
U-960477;S-966ce7;2023-08-23;feature_3;14;128,8;0;
U-8a69a4;S-9686c6;2024-09-28;feature_15;9;8,3;1;
U-4a1fe1;S-9686c6;2024-03-03;feature_4;7;30,3;0;
U-e73349;S-9686c6;2024-09-28;feature_24;11;89,7;1;
U-07ed30;S-9686c6;2024-07-12;feature_7;13;2,6;0;
U-37cfff;S-9686c6;2023-06-07;feature_35;9;30,5;1;
U-86789a;S-969aac;2023-09-13;feature_28;11;26,2;0;
U-3bdc8a;S-969c1d;2023-10-03;feature_38;16;31,7;0;
U-faa52c;S-969c1d;2024-01-02;feature_29;6;19,4;0;
U-56a070;S-969c1d;2024-09-23;feature_13;10;10,2;0;
U-b39242;S-969f4c;2023-06-22;feature_31;5;14,3;0;
U-f2a804;S-969f4c;2024-03-23;feature_18;10;23,2;0;
U-ade7d5;S-969f4c;2024-12-05;feature_40;6;28,8;0;
U-25a114;S-969f4c;2023-09-16;feature_11;8;59,7;0;
U-64ea8d;S-969f4c;2023-03-02;feature_9;9;59,0;0;
U-ba0185;S-969f4c;2023-11-30;feature_28;7;49,9;0;
U-371d79;S-96a469;2023-03-04;feature_5;7;48,5;0;
U-b6fa9e;S-96a469;2024-01-05;feature_4;11;95,7;0;
U-8db3a7;S-96a469;2024-07-17;feature_37;8;18,3;0;Beta
U-b2ed3a;S-96a469;2023-05-24;feature_33;11;79,0;0;
U-fbdd9a;S-96a469;2023-03-19;feature_31;12;106,8;2;
U-bb42a5;S-96b8d5;2023-06-28;feature_10;4;28,4;0;
U-9be751;S-96b8d5;2024-08-18;feature_21;7;27,2;4;
U-cf6dfd;S-96b8d5;2023-11-20;feature_32;8;53,1;0;
U-e08e88;S-96b8d5;2023-07-03;feature_10;13;27,5;3;
U-554a8e;S-96bb5c;2024-09-16;feature_24;10;20,2;0;
U-8e4843;S-96bb5c;2024-09-23;feature_14;7;32,0;0;
U-766e8f;S-96bb5c;2024-08-24;feature_33;10;1,2;0;
U-fbf549;S-96bb5c;2024-11-28;feature_8;9;47,9;0;
U-14ba10;S-96bb5c;2024-10-15;feature_28;12;63,6;1;
U-f31c85;S-96e3e8;2024-04-28;feature_16;12;114,0;0;
U-d1fcef;S-96e3e8;2024-10-15;feature_13;6;51,2;0;
U-b2d20a;S-96e3e8;2023-04-28;feature_1;15;103,3;2;
U-c66b54;S-96e3e8;2024-07-10;feature_30;8;79,1;0;
U-9b2137;S-96e431;2024-08-30;feature_15;8;4,5;0;
U-6a928a;S-96e431;2023-10-14;feature_23;12;78,2;0;
U-c165e8;S-96e431;2024-11-18;feature_15;13;46,6;0;
U-4f79ff;S-96ead2;2024-10-10;feature_19;6;46,6;0;
U-8f15ad;S-96ead2;2024-10-23;feature_25;4;25,1;0;
U-e226cb;S-96ead2;2023-09-27;feature_19;10;14,8;0;Beta
U-74e127;S-96ead2;2024-12-15;feature_37;11;73,7;2;
U-75f082;S-96ead2;2024-11-14;feature_23;16;38,1;0;
U-ddb2b7;S-96ead2;2023-10-02;feature_11;12;93,6;0;
U-eada8a;S-96fb48;2024-06-03;feature_9;6;16,1;5;
U-d2e0dd;S-96fb48;2023-08-19;feature_21;9;64,4;2;
U-cfbe65;S-96fb48;2024-04-22;feature_25;11;97,0;2;
U-5c07ed;S-96fb48;2024-09-23;feature_11;7;67,2;4;
U-73cc7d;S-96fb48;2024-12-13;feature_18;11;25,5;0;Beta
U-71c2d1;S-9714fa;2024-08-10;feature_40;7;26,6;0;
U-c0ab58;S-9714fa;2023-04-05;feature_13;8;20,4;2;
U-a4c85b;S-9714fa;2023-05-12;feature_4;3;18,6;2;
U-054309;S-9714fa;2024-05-02;feature_2;10;11,7;0;
U-ba7fb2;S-9714fa;2024-08-20;feature_31;12;53,6;0;
U-0f1a29;S-9714fa;2023-10-06;feature_16;12;64,8;0;
U-70721e;S-972512;2023-07-25;feature_15;12;32,2;2;
U-b8525d;S-972512;2023-03-30;feature_36;12;7,2;2;
U-e7a0f4;S-972512;2024-10-04;feature_8;8;56,8;0;Beta
U-5a04ba;S-972512;2024-10-08;feature_19;9;16,2;0;
U-5bca5e;S-972512;2023-08-26;feature_33;7;31,9;0;
U-b6631b;S-972512;2024-08-18;feature_18;9;64,1;0;
U-5ed983;S-972512;2023-08-18;feature_39;8;68,9;3;
U-51ad12;S-972512;2023-09-04;feature_2;9;83,9;0;
U-36fefe;S-972512;2024-11-07;feature_33;12;14,8;0;
U-c31a53;S-973625;2024-09-19;feature_31;5;8,7;1;
U-d55578;S-973625;2023-10-14;feature_16;5;21,6;2;
U-afc0cf;S-973625;2024-05-28;feature_3;9;21,9;0;
U-a71506;S-973e8e;2024-09-11;feature_5;8;33,2;0;
U-848c52;S-973e8e;2024-06-07;feature_2;8;46,8;0;
U-d9abb2;S-973e8e;2023-10-18;feature_37;9;70,4;0;Beta
U-20ad20;S-973e8e;2023-12-22;feature_39;13;114,8;2;
U-e03bb5;S-973e8e;2023-07-25;feature_2;11;74,4;0;
U-e8ca27;S-973e8e;2023-06-04;feature_18;13;125,0;0;
U-7d1149;S-973e8e;2023-04-30;feature_29;4;19,6;0;
U-b873fd;S-9740c1;2024-02-11;feature_10;8;57,9;1;
U-078d74;S-9740c1;2023-06-02;feature_10;14;123,2;0;
U-145128;S-9740c1;2023-01-07;feature_22;10;98,3;0;Beta
U-5ab8de;S-9740c1;2024-10-26;feature_15;10;6,0;0;
U-00ce35;S-9740c1;2024-06-24;feature_18;14;14,9;0;
U-5ee5e9;S-9740c1;2023-02-15;feature_38;11;40,3;0;
U-fa42fe;S-975ee4;2024-11-09;feature_19;13;58,9;0;
U-d245ac;S-975ee4;2024-04-09;feature_34;6;54,9;0;
U-b8d0e0;S-975ee4;2024-06-04;feature_22;10;20,2;0;
U-9b631b;S-975ee4;2023-01-17;feature_31;5;2,1;2;Beta
U-e251ca;S-975ee4;2024-05-03;feature_6;12;12,4;0;
U-e420bf;S-975ee4;2023-12-19;feature_2;6;50,3;3;
U-3c6689;S-977d49;2024-10-25;feature_21;11;10,1;0;
U-7e33d4;S-977d49;2023-01-01;feature_19;6;35,7;0;
U-bee69c;S-977d49;2023-03-05;feature_18;8;29,9;0;
U-6115b9;S-977d49;2023-02-18;feature_12;7;13,3;1;
U-1419f4;S-977d49;2023-11-07;feature_3;8;11,5;1;
U-14dbc4;S-977d49;2023-01-01;feature_11;10;47,8;3;Beta
U-518cdc;S-977d49;2024-09-27;feature_32;12;30,2;0;
U-0789bb;S-977d49;2024-11-19;feature_29;9;17,9;0;
U-dadeca;S-9780e9;2023-03-02;feature_3;11;55,9;0;
U-983f71;S-9780e9;2024-02-04;feature_39;8;3,7;0;
U-765907;S-9780e9;2024-03-30;feature_36;4;31,2;0;
U-037efd;S-9780e9;2023-12-26;feature_34;13;75,2;0;
U-d28520;S-9780e9;2023-01-15;feature_40;10;50,2;1;Beta
U-2ffde3;S-9780e9;2024-11-13;feature_31;8;45,5;0;
U-cb97bb;S-9781fe;2023-09-30;feature_24;11;68,9;2;
U-d397a3;S-9781fe;2023-05-02;feature_31;10;85,0;2;
U-75b865;S-9781fe;2024-06-07;feature_10;10;66,5;0;Beta
U-b46c85;S-9781fe;2024-08-02;feature_21;10;89,2;0;
U-eb0bed;S-9781fe;2023-05-06;feature_15;14;45,0;0;Beta
U-36f68f;S-979365;2024-02-27;feature_29;11;82,0;2;
U-13d99f;S-979365;2023-10-12;feature_16;5;21,5;3;
U-26150e;S-979365;2024-06-20;feature_26;7;17,0;0;
U-33b842;S-979365;2024-01-02;feature_18;10;93,0;0;
U-618a6a;S-979365;2023-01-07;feature_3;14;69,5;0;
U-e526c4;S-979365;2024-10-23;feature_3;5;44,1;3;
U-86273e;S-979365;2024-03-20;feature_36;11;30,1;1;
U-f0646a;S-979365;2024-02-04;feature_17;10;51,7;0;
U-20a2f7;S-979365;2024-02-08;feature_9;10;28,5;0;
U-1b2bdd;S-979365;2023-08-22;feature_3;7;67,1;0;
U-1af9f4;S-97a010;2024-06-25;feature_22;12;56,2;0;
U-b5f53a;S-97a010;2023-07-07;feature_16;5;18,0;0;
U-5b949b;S-97a010;2024-12-12;feature_32;14;24,3;0;
U-77bece;S-97a010;2023-02-03;feature_14;12;113,6;0;
U-2fddec;S-97a010;2024-07-05;feature_34;14;27,3;4;
U-49e01d;S-97a010;2024-07-02;feature_7;7;13,4;2;
U-e4a430;S-97a010;2023-10-31;feature_13;12;13,8;2;
U-14fa67;S-97a010;2023-08-13;feature_6;4;25,7;0;
U-42ef12;S-97a57b;2023-07-06;feature_8;10;41,7;0;
U-0ff38e;S-97a57b;2024-09-02;feature_19;6;0,6;2;
U-8a61b2;S-97a57b;2023-12-22;feature_13;15;112,3;0;
U-857a5f;S-97a57b;2023-01-01;feature_32;8;31,5;0;
U-a77713;S-97bc99;2024-01-26;feature_26;8;41,9;0;
U-6f455d;S-97bc99;2024-09-05;feature_10;13;84,1;1;
U-db4275;S-97bc99;2024-07-01;feature_4;5;30,3;0;
U-5af26f;S-97bc99;2023-01-22;feature_37;9;11,1;0;
U-6a071e;S-97bc99;2024-11-19;feature_2;9;69,3;1;
U-7c1b5f;S-97df3f;2024-12-06;feature_30;17;34,9;0;
U-25c9b1;S-97df3f;2023-04-01;feature_3;12;21,4;0;
U-c9482b;S-97df3f;2023-09-30;feature_29;11;50,1;0;
U-06b1c7;S-97df3f;2023-02-26;feature_34;9;6,6;2;
U-e258f9;S-97df3f;2023-04-27;feature_13;9;87,9;1;
U-4df8e8;S-97df3f;2024-01-02;feature_27;8;47,6;1;
U-70d317;S-97df3f;2024-10-22;feature_38;9;88,8;2;Beta
U-9f5b5e;S-97df3f;2023-05-14;feature_1;10;47,5;0;Beta
U-be11a0;S-97df3f;2024-03-26;feature_3;6;24,6;0;
U-83e433;S-97df3f;2024-05-06;feature_18;13;59,2;0;
U-7a23ab;S-97efb2;2024-10-19;feature_40;7;21,7;1;
U-578c22;S-97efb2;2024-02-27;feature_28;13;44,9;5;
U-fd5b76;S-97efb2;2023-09-09;feature_40;9;73,5;0;
U-e66f8e;S-97fab7;2023-05-22;feature_17;13;12,6;4;
U-119250;S-97fab7;2024-04-14;feature_34;9;79,1;1;
U-363fab;S-97fab7;2024-01-09;feature_5;8;11,5;0;
U-4b029c;S-97fab7;2023-06-19;feature_11;12;106,4;1;
U-a1bed9;S-97fab7;2024-05-14;feature_36;12;29,8;5;
U-36ba8d;S-97fab7;2024-06-16;feature_6;11;15,0;2;
U-2f512b;S-98126d;2024-07-29;feature_2;10;11,5;0;
U-25ce2e;S-98126d;2024-03-27;feature_39;4;35,6;0;
U-a9c09d;S-9828eb;2023-10-23;feature_1;11;38,5;0;
U-66c1c8;S-9828eb;2024-02-04;feature_32;7;60,0;0;
U-2b9337;S-9828eb;2023-01-02;feature_34;12;97,6;0;
U-466c0a;S-9828eb;2024-07-02;feature_30;10;40,8;4;
U-6e1cde;S-982ee2;2023-12-11;feature_11;10;37,7;0;
U-08fec8;S-982ee2;2024-10-23;feature_19;8;46,7;0;Beta
U-9fb8f7;S-982ee2;2024-11-15;feature_28;5;33,3;0;
U-56b1f5;S-982ee2;2023-12-24;feature_29;11;89,3;0;
U-589cea;S-983266;2024-10-22;feature_29;9;33,2;1;
U-5d8cad;S-983266;2024-04-04;feature_36;10;39,3;0;
U-9a7c4d;S-983266;2024-08-08;feature_38;16;17,6;0;Beta
U-c8e01f;S-983266;2024-10-28;feature_3;17;37,4;0;
U-57c571;S-983266;2024-03-27;feature_24;11;25,7;1;
U-7fef58;S-983266;2024-08-07;feature_10;8;69,2;0;
U-988616;S-983266;2024-06-25;feature_19;8;74,3;4;
U-9356ca;S-983266;2024-04-24;feature_28;6;22,7;1;
U-e18abc;S-983266;2024-02-20;feature_10;8;59,7;1;
U-6575d0;S-9842bb;2024-03-18;feature_1;12;17,4;1;
U-c044d8;S-9842bb;2023-02-04;feature_1;8;5,7;0;Beta
U-c0aceb;S-9842bb;2024-01-21;feature_15;11;15,2;2;
U-c4b799;S-9842bb;2024-01-15;feature_40;8;66,1;0;Beta
U-95bcfe;S-9842bb;2024-03-05;feature_38;8;71,1;0;Beta
U-9b30b6;S-984423;2023-09-15;feature_11;7;37,6;0;
U-9be958;S-984423;2024-04-30;feature_33;13;109,9;2;
U-290b7d;S-984f8b;2023-04-27;feature_22;14;118,8;3;Beta
U-80fdd9;S-984f8b;2023-01-08;feature_1;7;8,5;0;
U-e7b4e9;S-984f8b;2024-06-24;feature_35;8;67,1;0;
U-e71a2c;S-984f8b;2023-02-02;feature_17;6;34,0;0;
U-d175ff;S-984f8b;2024-12-20;feature_30;11;32,1;0;
U-7eec86;S-984f8b;2023-12-24;feature_4;13;41,4;0;Beta
U-821987;S-984f8b;2024-01-28;feature_18;10;8,3;0;
U-8b1b55;S-9871f4;2024-03-09;feature_23;9;78,5;0;
U-c315e8;S-9871f4;2024-04-19;feature_4;15;90,5;0;
U-91e0cf;S-9871f4;2024-01-22;feature_33;9;73,8;3;
U-7cff97;S-987539;2023-02-28;feature_25;17;77,6;3;
U-978e35;S-987539;2024-05-07;feature_17;10;97,8;0;
U-480d48;S-987539;2024-12-11;feature_38;8;17,1;0;
U-b5d03e;S-987539;2023-07-05;feature_6;8;40,8;0;
U-d2d27e;S-98845b;2024-01-20;feature_12;5;32,5;0;Beta
U-786feb;S-98845b;2023-10-17;feature_23;13;126,5;0;
U-7286c0;S-98845b;2023-12-24;feature_14;10;76,0;2;
U-2e9901;S-98845b;2023-12-27;feature_13;10;59,2;2;
U-f81cc9;S-98845b;2024-06-11;feature_31;12;12,6;0;
U-bdaa93;S-98845b;2023-05-15;feature_14;4;26,5;2;Beta
U-5c2f35;S-98845b;2023-10-11;feature_32;8;15,3;0;
U-f78d72;S-98845b;2023-11-12;feature_30;14;91,9;3;
U-ecbca0;S-98845b;2024-07-17;feature_6;9;83,9;0;
U-a29a24;S-98ac99;2023-10-26;feature_38;4;13,9;0;Beta
U-ba0a1b;S-98ac99;2024-04-21;feature_1;9;59,1;0;
U-16bf8c;S-98ac99;2023-02-25;feature_9;10;17,3;0;
U-27fd27;S-98ac99;2024-11-12;feature_27;8;44,7;1;Beta
U-57f635;S-98ac99;2023-06-06;feature_1;10;20,2;0;
U-d63880;S-98ac99;2024-01-01;feature_24;12;11,2;0;
U-648662;S-98ac99;2023-04-05;feature_10;14;18,2;0;
U-74f75f;S-98dd7d;2024-03-27;feature_21;10;100,0;0;Beta
U-8a12af;S-98dd7d;2023-12-06;feature_14;10;99,2;0;
U-44c063;S-98dd7d;2024-01-10;feature_10;10;96,7;0;
U-af2bef;S-98f176;2024-09-12;feature_10;13;37,9;0;
U-f2e1bd;S-98f176;2024-01-14;feature_35;10;71,0;1;
U-5356e3;S-98f176;2023-05-14;feature_24;8;70,5;0;
U-b4da94;S-98f176;2023-03-10;feature_13;5;7,0;1;
U-dd7f85;S-98f176;2024-03-11;feature_16;4;31,5;0;
U-5e162e;S-9917a2;2023-02-16;feature_20;11;100,7;0;Beta
U-372801;S-9917a2;2024-05-06;feature_30;9;12,5;0;
U-3da3cf;S-9917a2;2023-10-18;feature_16;10;31,2;0;
U-c900fe;S-9917a2;2024-02-19;feature_22;10;77,3;3;
U-60c43d;S-9917a2;2023-09-23;feature_31;9;9,2;0;
U-a99272;S-991d05;2024-08-07;feature_2;12;24,2;0;
U-e17b9f;S-991d05;2024-02-13;feature_26;5;39,3;6;
U-e4edd1;S-991d05;2024-11-25;feature_13;5;7,6;0;
U-5e0daf;S-991d05;2024-09-13;feature_20;9;66,3;0;
U-ac3532;S-991d05;2024-05-26;feature_19;14;18,9;0;
U-9dec75;S-991d05;2024-04-06;feature_4;10;74,7;0;
U-bdd096;S-991f61;2024-07-08;feature_20;8;48,4;1;Beta
U-c27c40;S-991f61;2024-08-17;feature_14;8;79,3;0;
U-f95fe1;S-991f61;2024-01-09;feature_8;5;34,7;0;
U-465a48;S-991f61;2023-02-26;feature_27;16;93,1;0;
U-905c50;S-991f61;2023-07-29;feature_35;7;69,5;0;
U-5f2303;S-991f61;2023-04-01;feature_7;6;1,4;0;
U-55875d;S-991f61;2024-11-18;feature_33;9;86,3;0;Beta
U-a72131;S-9925b9;2023-08-01;feature_25;0;0,0;0;
U-000c08;S-9925b9;2024-11-03;feature_14;13;63,3;0;
U-ad42b6;S-9925b9;2024-07-24;feature_16;12;82,6;2;
U-6c4eb3;S-9925b9;2023-09-14;feature_3;16;78,7;1;
U-96122f;S-9925b9;2023-05-30;feature_29;6;24,2;0;Beta
U-327294;S-9925b9;2024-12-14;feature_39;14;27,1;0;
U-b28e72;S-9925b9;2023-07-15;feature_6;17;55,0;1;
U-08a80a;S-99271f;2023-01-16;feature_35;2;7,8;0;Beta
U-7b2c1f;S-99271f;2024-12-13;feature_2;18;39,0;0;
U-ecbee6;S-99271f;2023-11-09;feature_16;8;22,3;0;
U-604796;S-99271f;2023-11-30;feature_33;10;11,3;1;
U-24e7e1;S-99271f;2024-03-08;feature_4;9;77,7;3;
U-6dfc1c;S-99271f;2023-02-15;feature_22;12;96,2;1;
U-978a48;S-992c2a;2023-08-10;feature_7;14;117,4;0;Beta
U-571917;S-992c2a;2023-06-18;feature_21;6;13,3;0;
U-26e8a9;S-992c2a;2024-03-19;feature_29;8;50,3;0;
U-027aa5;S-992c2a;2024-02-13;feature_16;13;15,2;1;
U-2e5739;S-992c2a;2023-09-22;feature_7;12;75,4;1;
U-1da73f;S-992c2a;2024-12-16;feature_1;5;6,5;2;
U-d43903;S-992c2a;2024-09-10;feature_35;10;68,8;0;
U-3aed63;S-992c2a;2023-07-04;feature_3;15;95,3;0;
U-4f83ab;S-998ec2;2024-07-16;feature_9;13;100,1;2;
U-311ff2;S-998ec2;2024-01-12;feature_37;8;5,1;0;
U-1db56c;S-998ec2;2024-01-28;feature_23;12;70,6;0;
U-7cd023;S-998ec2;2023-12-31;feature_25;9;59,0;3;Beta
U-327306;S-998ec2;2023-04-24;feature_19;13;99,2;0;
U-872b12;S-998ec2;2023-07-02;feature_24;10;2,8;0;
U-6181fc;S-998ec2;2024-05-20;feature_16;10;62,7;0;
U-af330c;S-99a404;2024-12-16;feature_31;10;37,0;0;
U-93518d;S-99a404;2023-03-05;feature_1;8;8,5;1;Beta
U-744e2c;S-99a404;2024-01-18;feature_1;14;116,4;0;Beta
U-0fad18;S-99a404;2023-05-02;feature_27;18;162,9;0;
U-e2c86d;S-99a404;2024-11-07;feature_1;8;34,8;0;
U-41ece0;S-99a404;2024-06-24;feature_31;10;49,8;0;
U-2b2de6;S-99aaa4;2024-02-16;feature_28;7;9,7;1;
U-b7cb6d;S-99aaa4;2023-12-23;feature_37;10;93,2;0;Beta
U-818190;S-99aaa4;2023-10-30;feature_13;12;101,2;0;
U-70788c;S-99aaa4;2024-12-17;feature_36;6;22,3;0;
U-46d728;S-99aaa4;2023-03-05;feature_2;11;85,8;0;
U-0c17b1;S-99af79;2023-03-05;feature_24;10;22,8;2;Beta
U-1f304b;S-99af79;2024-06-29;feature_21;10;99,8;1;
U-4eadad;S-99af79;2024-10-12;feature_22;18;100,8;0;
U-21413d;S-99af79;2024-04-01;feature_15;12;118,0;0;
U-98b1e9;S-99c1c7;2023-02-23;feature_34;17;69,4;0;
U-031564;S-99c1c7;2024-03-07;feature_31;13;70,6;0;
U-909838;S-99c1c7;2024-03-19;feature_13;7;63,6;0;
U-83a576;S-99efdc;2024-01-10;feature_36;16;141,1;0;
U-0069a1;S-99efdc;2023-01-03;feature_34;11;93,7;1;
U-505946;S-99efdc;2024-09-21;feature_36;8;75,1;2;
U-ec9b52;S-99efdc;2023-09-08;feature_10;12;107,4;2;
U-cb5d0c;S-99efdc;2024-09-02;feature_29;19;13,3;4;
U-2dc5ec;S-99fbf7;2023-12-23;feature_13;11;31,2;0;
